Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2017,Christmas Period,Easter Period,Age_Group,Day of week,Time of day,Case
20187041,NT,5,2018,Wednesday,20:00,Single,No,No,No,110,Passenger,Female,47,Very Remote Australia,Victoria Daly (R),No,No,40_to_64,Weekday,Night,1
20185135,WA,5,2018,Tuesday,21:00,Single,No,No,No,60,Driver,Male,43,Inner Regional Australia,Donnybrook-Balingup (S),No,No,40_to_64,Weekday,Night,1
20184060,SA,5,2018,Sunday,11:00,Single,No,No,No,100,Passenger,Female,15,Outer Regional Australia,Mount Remarkable (DC),No,No,0_to_16,Weekend,Day,1
20186005,Tas,5,2018,Sunday,16:00,Multiple,No,No,No,100,Driver,Male,28,Outer Regional Australia,West Tamar (M),No,No,26_to_39,Weekend,Day,1
20185144,WA,5,2018,Sunday,8:00,Single,No,No,No,110,Passenger,Female,33,Outer Regional Australia,Wandering (S),No,No,26_to_39,Weekend,Day,1
20181314,NSW,5,2018,Saturday,10:00,Single,No,No,No,100,Motorcycle rider,Male,62,Remote Australia,Coonamble,No,No,40_to_64,Weekend,Day,1
20182045,Vic,5,2018,Saturday,14:00,Multiple,Yes,No,No,50,Motorcycle rider,Male,58,Major Cities of Australia,Darebin (C),No,No,40_to_64,Weekend,Day,1
20187002,NT,5,2018,Saturday,13:00,Single,No,No,No,100,Motorcycle rider,Male,58,Very Remote Australia,MacDonnell (R),No,No,40_to_64,Weekend,Day,1
20181260,NSW,5,2018,Saturday,10:00,Single,No,No,Yes,100,Passenger,Male,64,Outer Regional Australia,Dubbo Regional,No,No,40_to_64,Weekend,Day,1
20183027,Qld,5,2018,Saturday,14:00,Single,No,No,No,100,Driver,Female,46,Outer Regional Australia,Southern Downs (R),No,No,40_to_64,Weekend,Day,1
20181014,NSW,5,2018,Sunday,8:00,Multiple,No,No,No,100,Driver,Male,67,Inner Regional Australia,Snowy Valleys,No,No,65_to_74,Weekend,Day,1
20183108,Qld,5,2018,Saturday,14:00,Single,No,No,No,110,Driver,Male,17,Outer Regional Australia,Townsville (C),No,No,17_to_25,Weekend,Day,1
20187037,NT,5,2018,Tuesday,8:00,Multiple,No,No,No,130,Driver,Male,86,Remote Australia,MacDonnell (R),No,No,75_or_older,Weekday,Day,1
20181027,NSW,5,2018,Tuesday,11:00,Single,No,No,No,50,Driver,Male,92,Inner Regional Australia,Dubbo Regional,No,No,75_or_older,Weekday,Day,1
20182175,Vic,5,2018,Thursday,11:00,Multiple,No,No,No,60,Driver,Male,83,Inner Regional Australia,Wellington (S),No,No,75_or_older,Weekday,Day,1
20181117,NSW,5,2018,Thursday,15:00,Multiple,No,No,No,50,Pedal cyclist,Male,77,Inner Regional Australia,Port Stephens,No,No,75_or_older,Weekday,Day,1
20185086,WA,5,2018,Tuesday,8:00,Multiple,No,No,No,50,Pedal cyclist,Male,75,Major Cities of Australia,Joondalup (C),No,No,75_or_older,Weekday,Day,1
20183003,Qld,5,2018,Wednesday,10:00,Single,No,No,No,100,Driver,Female,81,Inner Regional Australia,Western Downs (R),No,No,75_or_older,Weekday,Day,1
20183221,Qld,5,2018,Wednesday,10:00,Multiple,No,No,Yes,100,Driver,Male,75,Inner Regional Australia,Scenic Rim (R),No,No,75_or_older,Weekday,Day,1
20181180,NSW,5,2018,Tuesday,10:00,Multiple,No,No,No,100,Driver,Male,75,Inner Regional Australia,Snowy Monaro Regional,No,No,75_or_older,Weekday,Day,1
20183073,Qld,5,2018,Thursday,17:00,Multiple,No,Yes,No,70,Driver,Male,25,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekday,Day,1
20183138,Qld,5,2018,Monday,16:00,Multiple,No,Yes,No,100,Driver,Male,23,Outer Regional Australia,Gympie (R),No,No,17_to_25,Weekday,Day,1
20183193,Qld,5,2018,Tuesday,9:00,Multiple,No,No,No,80,Driver,Male,22,Major Cities of Australia,Brisbane (C),No,No,17_to_25,Weekday,Day,1
20184037,SA,5,2018,Tuesday,13:00,Single,No,No,No,100,Driver,Male,22,Inner Regional Australia,Victor Harbor (C),No,No,17_to_25,Weekday,Day,1
20182114,Vic,5,2018,Monday,14:00,Single,No,No,No,70,Driver,Male,23,Major Cities of Australia,Melbourne (C),No,No,17_to_25,Weekday,Day,1
20185109,WA,5,2018,Wednesday,15:00,Single,No,No,No,110,Driver,Male,31,Inner Regional Australia,Northam (S),No,No,26_to_39,Weekday,Day,1
20185120,WA,5,2018,Thursday,15:00,Multiple,No,No,No,70,Motorcycle rider,Male,37,Major Cities of Australia,Canning (C),No,No,26_to_39,Weekday,Day,1
20181281,NSW,5,2018,Friday,7:00,Multiple,No,No,No,100,Passenger,Female,36,Major Cities of Australia,Yass Valley,No,No,26_to_39,Weekday,Day,1
20181281,NSW,5,2018,Friday,7:00,Multiple,No,No,No,100,Passenger,Female,34,Major Cities of Australia,Yass Valley,No,No,26_to_39,Weekday,Day,1
20182051,Vic,5,2018,Wednesday,14:00,Multiple,No,No,No,100,Driver,Male,57,Inner Regional Australia,Baw Baw (S),No,No,40_to_64,Weekday,Day,1
20185125,WA,5,2018,Friday,9:00,Single,No,Yes,No,110,Driver,Male,48,Outer Regional Australia,Dandaragan (S),No,No,40_to_64,Weekday,Day,1
20181192,NSW,5,2018,Monday,9:00,Multiple,No,No,No,100,Motorcycle rider,Male,41,Inner Regional Australia,Richmond Valley,No,No,40_to_64,Weekday,Day,1
20181278,NSW,5,2018,Tuesday,9:00,Single,No,No,No,100,Driver,Male,43,Inner Regional Australia,Clarence Valley,No,No,40_to_64,Weekday,Day,1
20182179,Vic,5,2018,Thursday,13:00,Single,No,No,No,100,Driver,Male,46,Inner Regional Australia,Mount Alexander (S),No,No,40_to_64,Weekday,Day,1
20182144,Vic,5,2018,Tuesday,11:00,Multiple,No,Yes,No,80,Motorcycle rider,Male,54,Inner Regional Australia,Yarra Ranges (S),No,No,40_to_64,Weekday,Day,1
20181134,NSW,5,2018,Tuesday,7:00,Multiple,No,Yes,No,60,Driver,Female,43,Inner Regional Australia,Coffs Harbour,No,No,40_to_64,Weekday,Day,1
20182053,Vic,5,2018,Friday,13:00,Multiple,No,No,Yes,100,Driver,Male,57,Inner Regional Australia,Moira (S),No,No,40_to_64,Weekday,Day,1
20181041,NSW,5,2018,Friday,13:00,Single,No,No,No,110,Driver,Male,65,Inner Regional Australia,Goulburn Mulwaree,No,No,65_to_74,Weekday,Day,1
20184029,SA,5,2018,Monday,8:00,Multiple,No,No,No,110,Pedal cyclist,Male,66,Outer Regional Australia,Flinders Ranges (DC),No,No,65_to_74,Weekday,Day,1
20181084,NSW,5,2018,Monday,7:00,Single,No,No,No,100,Driver,Male,74,Outer Regional Australia,Warrumbungle,No,No,65_to_74,Weekday,Day,1
20183195,Qld,5,2018,Sunday,1:00,Single,No,No,No,80,Pedestrian,Male,18,Inner Regional Australia,Bundaberg (R),No,No,17_to_25,Weekend,Night,1
20181106,NSW,5,2018,Friday,19:00,Single,No,No,No,50,Pedestrian,Female,33,Very Remote Australia,Central Darling,No,No,26_to_39,Weekend,Night,1
20184052,SA,5,2018,Monday,19:00,Single,No,No,No,60,Pedestrian,Male,8,Outer Regional Australia,Port Augusta (C),No,No,0_to_16,Weekday,Night,1
20181312,NSW,5,2018,Friday,23:00,Single,No,No,No,50,Pedestrian,Male,27,Inner Regional Australia,Shoalhaven,No,No,26_to_39,Weekend,Night,1
20181317,NSW,5,2018,Wednesday,18:00,Single,No,No,No,50,Pedestrian,Male,73,Major Cities of Australia,Cumberland,No,No,65_to_74,Weekday,Night,1
20181239,NSW,5,2018,Sunday,12:00,Single,Yes,No,No,60,Pedestrian,Male,81,Major Cities of Australia,Hornsby,No,No,75_or_older,Weekend,Day,1
20182015,Vic,5,2018,Sunday,12:00,Single,No,No,No,60,Pedestrian,Male,61,Major Cities of Australia,Brimbank (C),No,No,40_to_64,Weekend,Day,1
20185012,WA,5,2018,Sunday,10:00,Single,No,No,No,50,Pedestrian,Male,84,Major Cities of Australia,Fremantle (C),No,No,75_or_older,Weekend,Day,1
20182042,Vic,5,2018,Wednesday,11:00,Single,No,No,No,40,Pedestrian,Male,78,Inner Regional Australia,Ballarat (C),No,No,75_or_older,Weekday,Day,1
20181216,NSW,5,2018,Thursday,10:00,Single,No,No,No,70,Pedestrian,Female,85,Major Cities of Australia,Hunters Hill,No,No,75_or_older,Weekday,Day,1
20182151,Vic,5,2018,Monday,6:00,Single,No,No,No,60,Pedestrian,Male,83,Inner Regional Australia,Latrobe (C) (Vic.),No,No,75_or_older,Weekday,Day,1
20183217,Qld,5,2018,Monday,8:00,Single,No,No,Yes,80,Pedestrian,Female,84,Remote Australia,Maranoa (R),No,No,75_or_older,Weekday,Day,1
20182108,Vic,5,2018,Wednesday,7:00,Single,No,Yes,No,80,Pedestrian,Female,14,Major Cities of Australia,Maroondah (C),No,No,0_to_16,Weekday,Day,1
20182173,Vic,5,2018,Saturday,18:00,Multiple,No,No,No,80,Passenger,Female,74,Outer Regional Australia,Pyrenees (S),No,No,65_to_74,Weekend,Night,1
20182173,Vic,5,2018,Saturday,18:00,Multiple,No,No,No,80,Passenger,Female,71,Outer Regional Australia,Pyrenees (S),No,No,65_to_74,Weekend,Night,1
20181080,NSW,5,2018,Monday,7:00,Single,No,Yes,No,40,Pedestrian,Male,31,Major Cities of Australia,Sydney,No,No,26_to_39,Weekday,Day,1
20183166,Qld,5,2018,Tuesday,6:00,Single,Yes,No,No,60,Pedestrian,Female,51,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekday,Day,1
20183153,Qld,5,2018,Tuesday,22:00,Single,No,No,No,50,Motorcycle rider,Male,25,Outer Regional Australia,Central Highlands (R) (Qld),No,No,17_to_25,Weekday,Night,1
20183180,Qld,5,2018,Saturday,20:00,Single,No,No,No,100,Passenger,Male,64,Very Remote Australia,Pormpuraaw (S),No,No,40_to_64,Weekend,Night,1
20183033,Qld,5,2018,Sunday,15:00,Multiple,No,No,No,60,Passenger,Male,15,Major Cities of Australia,Gold Coast (C),No,No,0_to_16,Weekend,Day,1
20181245,NSW,5,2018,Tuesday,10:00,Multiple,No,Yes,No,60,Driver,Male,78,Inner Regional Australia,Muswellbrook,No,No,75_or_older,Weekday,Day,1
20182128,Vic,5,2018,Tuesday,11:00,Multiple,No,Yes,No,100,Driver,Male,78,Major Cities of Australia,Cardinia (S),No,No,75_or_older,Weekday,Day,1
20185082,WA,4,2018,Friday,18:00,Multiple,No,No,No,100,Other/-9,Male,0,Major Cities of Australia,Cockburn (C),No,No,0_to_16,Weekend,Night,1
20185141,WA,4,2018,Friday,23:00,Single,No,No,No,100,Passenger,Male,0,Major Cities of Australia,Rockingham (C),No,No,0_to_16,Weekend,Night,1
20183047,Qld,4,2018,Saturday,1:00,Single,No,No,No,110,Passenger,Male,16,Outer Regional Australia,Goondiwindi (R),No,No,0_to_16,Weekend,Night,1
20181088,NSW,4,2018,Saturday,3:00,Single,No,No,No,50,Driver,Male,24,Major Cities of Australia,Central Coast,No,No,17_to_25,Weekend,Night,1
20181307,NSW,4,2018,Sunday,18:00,Single,No,No,No,50,Driver,Male,24,Inner Regional Australia,Federation,No,No,17_to_25,Weekend,Night,1
20181307,NSW,4,2018,Sunday,18:00,Single,No,No,No,50,Passenger,Male,24,Inner Regional Australia,Federation,No,No,17_to_25,Weekend,Night,1
20185017,WA,4,2018,Sunday,22:00,Single,No,No,No,,Passenger,Male,18,Inner Regional Australia,Murray (S),No,No,17_to_25,Weekend,Night,1
20185066,WA,4,2018,Saturday,5:00,Single,No,No,No,110,Passenger,Male,19,Remote Australia,Lake Grace (S),No,No,17_to_25,Weekend,Night,1
20184068,SA,4,2018,Sunday,22:00,Single,No,No,No,60,Driver,Female,22,Major Cities of Australia,Marion (C),No,No,17_to_25,Weekend,Night,1
20186016,Tas,4,2018,Sunday,18:00,Multiple,No,No,No,50,Motorcycle rider,Male,20,Inner Regional Australia,Glenorchy (C),No,No,17_to_25,Weekend,Night,1
20183016,Qld,4,2018,Sunday,4:00,Single,No,No,No,60,Driver,Male,56,Inner Regional Australia,Scenic Rim (R),No,No,40_to_64,Weekend,Night,1
20185066,WA,4,2018,Saturday,5:00,Single,No,No,No,110,Driver,Male,27,Remote Australia,Lake Grace (S),No,No,26_to_39,Weekend,Night,1
20184032,SA,4,2018,Monday,5:00,Multiple,No,Yes,Yes,110,Driver,Male,36,Outer Regional Australia,Loxton Waikerie (DC),No,No,26_to_39,Weekend,Night,1
20182011,Vic,4,2018,Saturday,1:00,Multiple,No,No,No,80,Driver,Female,32,Major Cities of Australia,Knox (C),No,No,26_to_39,Weekend,Night,1
20182011,Vic,4,2018,Saturday,1:00,Multiple,No,No,No,80,Passenger,Male,38,Major Cities of Australia,Knox (C),No,No,26_to_39,Weekend,Night,1
20185026,WA,4,2018,Friday,19:00,Single,No,No,No,110,Driver,Male,28,Outer Regional Australia,Wongan-Ballidu (S),No,No,26_to_39,Weekend,Night,1
20183197,Qld,4,2018,Sunday,0:00,Single,No,No,No,100,Driver,Male,45,Inner Regional Australia,Somerset (R),No,No,40_to_64,Weekend,Night,1
20181100,NSW,4,2018,Friday,20:00,Single,No,No,No,100,Driver,Male,43,Outer Regional Australia,Glen Innes Severn,No,No,40_to_64,Weekend,Night,1
20185023,WA,4,2018,Wednesday,0:00,Single,No,No,No,50,Passenger,Male,23,Inner Regional Australia,Boddington (S),No,No,17_to_25,Weekday,Night,1
20181047,NSW,4,2018,Thursday,1:00,Multiple,No,Yes,No,60,Driver,Male,17,Major Cities of Australia,Hornsby,No,No,17_to_25,Weekday,Night,1
20183177,Qld,4,2018,Wednesday,20:00,Single,No,No,No,100,Driver,Male,19,Remote Australia,Central Highlands (R) (Qld),No,No,17_to_25,Weekday,Night,1
20187023,NT,4,2018,Thursday,22:00,Single,No,No,No,110,Driver,Male,35,Very Remote Australia,MacDonnell (R),No,No,26_to_39,Weekday,Night,1
20181020,NSW,4,2018,Friday,0:00,Single,No,No,No,50,Passenger,Male,34,Inner Regional Australia,Port Stephens,No,No,26_to_39,Weekday,Night,1
20181020,NSW,4,2018,Friday,0:00,Single,No,No,No,50,Passenger,Male,29,Inner Regional Australia,Port Stephens,No,No,26_to_39,Weekday,Night,1
20181063,NSW,4,2018,Tuesday,1:00,Single,No,No,No,110,Motorcycle rider,Male,38,Major Cities of Australia,Penrith,No,No,26_to_39,Weekday,Night,1
20184026,SA,4,2018,Monday,18:00,Multiple,No,No,No,110,Passenger,Female,26,Very Remote Australia,Unincorporated SA,No,No,26_to_39,Weekday,Night,1
20181141,NSW,4,2018,Wednesday,3:00,Multiple,No,No,Yes,110,Driver,Male,32,Outer Regional Australia,Murrumbidgee,No,No,26_to_39,Weekday,Night,1
20183098,Qld,4,2018,Tuesday,18:00,Multiple,Yes,No,No,100,Driver,Male,41,Remote Australia,Central Highlands (R) (Qld),No,No,40_to_64,Weekday,Night,1
20181007,NSW,4,2018,Tuesday,5:00,Multiple,No,Yes,Yes,60,Driver,Male,53,Major Cities of Australia,Canterbury-Bankstown,No,No,40_to_64,Weekday,Night,1
20181249,NSW,4,2018,Saturday,9:00,Multiple,No,No,No,60,Passenger,Male,94,Major Cities of Australia,Ku-ring-gai,No,No,75_or_older,Weekend,Day,1
20181040,NSW,4,2018,Sunday,11:00,Multiple,No,No,No,80,Motorcycle rider,Male,83,Major Cities of Australia,Blue Mountains,No,No,75_or_older,Weekend,Day,1
20181132,NSW,4,2018,Sunday,15:00,Single,No,No,No,100,Passenger,Male,84,Inner Regional Australia,Greater Hume,No,Yes,75_or_older,Weekend,Day,1
20184046,SA,4,2018,Saturday,8:00,Single,No,No,No,110,Driver,Female,37,Outer Regional Australia,Naracoorte and Lucindale (DC),No,No,26_to_39,Weekend,Day,1
20183135,Qld,4,2018,Sunday,14:00,Single,No,No,No,60,Motorcycle rider,Male,36,Inner Regional Australia,Sunshine Coast (R),No,No,26_to_39,Weekend,Day,1
20183002,Qld,4,2018,Sunday,17:00,Single,No,No,No,70,Motorcycle rider,Male,31,Major Cities of Australia,Ipswich (C),No,No,26_to_39,Weekend,Day,1
20187020,NT,4,2018,Saturday,9:00,Single,No,No,No,110,Driver,Male,28,Very Remote Australia,Barkly (R),No,No,26_to_39,Weekend,Day,1
20184069,SA,4,2018,Sunday,12:00,Single,No,No,No,100,Driver,Female,52,Inner Regional Australia,Alexandrina (DC),No,No,40_to_64,Weekend,Day,1
20185047,WA,4,2018,Sunday,11:00,Single,No,No,No,110,Motorcycle rider,Male,64,Inner Regional Australia,Gingin (S),No,No,40_to_64,Weekend,Day,1
20181238,NSW,4,2018,Sunday,15:00,Single,No,No,No,100,Motorcycle rider,Male,62,Very Remote Australia,Bourke,No,No,40_to_64,Weekend,Day,1
20181301,NSW,4,2018,Saturday,10:00,Multiple,No,No,No,80,Motorcycle rider,Male,57,Inner Regional Australia,Snowy Monaro Regional,No,No,40_to_64,Weekend,Day,1
20188009,ACT,4,2018,Saturday,9:00,Multiple,No,No,No,80,Pedal cyclist,Female,63,Major Cities of Australia,Unincorporated ACT,No,No,40_to_64,Weekend,Day,1
20185117,WA,4,2018,Sunday,10:00,Multiple,No,No,No,110,Motorcycle rider,Male,59,Very Remote Australia,Karratha (C),No,No,40_to_64,Weekend,Day,1
20181172,NSW,4,2018,Sunday,9:00,Single,No,No,No,100,Driver,Male,54,Inner Regional Australia,Yass Valley,No,No,40_to_64,Weekend,Day,1
20187011,NT,4,2018,Sunday,12:00,Single,No,No,No,110,Driver,Male,65,Remote Australia,Victoria Daly (R),No,Yes,65_to_74,Weekend,Day,1
20182058,Vic,4,2018,Monday,16:00,Multiple,No,No,No,50,Driver,Male,89,Major Cities of Australia,Whittlesea (C),No,No,75_or_older,Weekday,Day,1
20184003,SA,4,2018,Friday,15:00,Multiple,No,No,No,100,Passenger,Female,70,Remote Australia,Kangaroo Island (DC),No,No,65_to_74,Weekday,Day,1
20185063,WA,4,2018,Monday,12:00,Multiple,No,No,No,110,Motorcycle rider,Male,36,Outer Regional Australia,Williams (S),No,Yes,26_to_39,Weekday,Day,1
20185064,WA,4,2018,Monday,11:00,Single,No,No,No,110,Passenger,Female,1,Remote Australia,Greater Geraldton (C),No,No,0_to_16,Weekday,Day,1
20185073,WA,4,2018,Wednesday,15:00,Multiple,No,No,No,60,Motorcycle rider,Male,25,Major Cities of Australia,Mundaring (S),No,No,17_to_25,Weekday,Day,1
20181186,NSW,4,2018,Friday,16:00,Multiple,No,No,No,80,Driver,Female,19,Inner Regional Australia,The Hills,No,No,17_to_25,Weekday,Day,1
20185077,WA,4,2018,Wednesday,16:00,Multiple,No,No,No,70,Motorcycle rider,Male,23,Major Cities of Australia,Canning (C),No,No,17_to_25,Weekday,Day,1
20181143,NSW,4,2018,Monday,9:00,Single,No,No,No,100,Driver,Male,19,Outer Regional Australia,Junee,No,No,17_to_25,Weekday,Day,1
20185039,WA,4,2018,Wednesday,11:00,Multiple,No,No,Yes,110,Passenger,Female,35,Outer Regional Australia,Dandaragan (S),No,No,26_to_39,Weekday,Day,1
20185039,WA,4,2018,Wednesday,11:00,Multiple,No,No,Yes,110,Driver,Male,38,Outer Regional Australia,Dandaragan (S),No,No,26_to_39,Weekday,Day,1
20185102,WA,4,2018,Friday,16:00,Multiple,No,No,No,60,Motorcycle rider,Male,62,Major Cities of Australia,Cockburn (C),No,No,40_to_64,Weekday,Day,1
20183176,Qld,4,2018,Monday,14:00,Single,No,No,No,60,Driver,Female,54,Outer Regional Australia,Cairns (R),No,No,40_to_64,Weekday,Day,1
20182052,Vic,4,2018,Wednesday,10:00,Multiple,No,No,No,100,Motorcycle rider,Male,51,Inner Regional Australia,Colac-Otway (S),No,No,40_to_64,Weekday,Day,1
20182197,Vic,4,2018,Monday,17:00,Single,No,No,No,110,Driver,Male,40,Inner Regional Australia,Benalla (RC),No,No,40_to_64,Weekday,Day,1
20182104,Vic,4,2018,Thursday,9:00,Multiple,No,No,Yes,100,Driver,Female,56,Inner Regional Australia,Greater Bendigo (C),No,No,40_to_64,Weekday,Day,1
20185040,WA,4,2018,Thursday,17:00,Multiple,No,No,No,80,Passenger,Female,51,Major Cities of Australia,Armadale (C),No,No,40_to_64,Weekday,Day,1
20183183,Qld,4,2018,Monday,8:00,Multiple,No,No,No,100,Driver,Female,63,Inner Regional Australia,Lockyer Valley (R),No,No,40_to_64,Weekday,Day,1
20181068,NSW,4,2018,Wednesday,11:00,Multiple,No,No,Yes,60,Driver,Male,48,Inner Regional Australia,Lismore,No,No,40_to_64,Weekday,Day,1
20183222,Qld,4,2018,Tuesday,11:00,Single,No,No,No,100,Driver,Female,64,Outer Regional Australia,South Burnett (R),No,No,40_to_64,Weekday,Day,1
20181069,NSW,4,2018,Friday,13:00,Multiple,No,No,No,60,Motorcycle rider,Male,43,Major Cities of Australia,Lake Macquarie,No,No,40_to_64,Weekday,Day,1
20181102,NSW,4,2018,Tuesday,13:00,Single,No,No,Yes,100,Passenger,Female,63,Outer Regional Australia,Leeton,No,No,40_to_64,Weekday,Day,1
20184019,SA,4,2018,Monday,12:00,Single,No,Yes,No,110,Driver,Male,61,Outer Regional Australia,Naracoorte and Lucindale (DC),No,No,40_to_64,Weekday,Day,1
20183186,Qld,4,2018,Friday,16:00,Single,No,No,No,80,Driver,Male,72,Inner Regional Australia,Gold Coast (C),No,No,65_to_74,Weekday,Day,1
20181199,NSW,4,2018,Wednesday,11:00,Single,No,No,No,100,Motorcycle rider,Male,67,Outer Regional Australia,Bathurst Regional,No,No,65_to_74,Weekday,Day,1
20185042,WA,4,2018,Thursday,13:00,Single,No,No,No,110,Driver,Male,74,Very Remote Australia,Dundas (S),No,No,65_to_74,Weekday,Day,1
20181065,NSW,4,2018,Tuesday,7:00,Single,No,No,No,60,Driver,Male,70,Major Cities of Australia,The Hills,No,No,65_to_74,Weekday,Day,1
20183006,Qld,4,2018,Tuesday,6:00,Single,No,No,No,20,Pedal cyclist,Male,65,Major Cities of Australia,Brisbane (C),No,No,65_to_74,Weekday,Day,1
20183041,Qld,4,2018,Monday,22:00,Single,No,No,No,80,Pedestrian,Male,33,Major Cities of Australia,Gold Coast (C),No,No,26_to_39,Weekday,Night,1
20181248,NSW,4,2018,Saturday,14:00,Single,No,No,No,60,Pedestrian,Female,61,Major Cities of Australia,Ryde,No,No,40_to_64,Weekend,Day,1
20182048,Vic,4,2018,Sunday,16:00,Single,No,No,No,60,Pedestrian,Female,68,Major Cities of Australia,Hume (C),No,No,65_to_74,Weekend,Day,1
20181208,NSW,4,2018,Wednesday,9:00,Single,No,No,No,50,Pedestrian,Male,84,Inner Regional Australia,Shoalhaven,No,No,75_or_older,Weekday,Day,1
20181061,NSW,4,2018,Thursday,15:00,Single,No,No,No,100,Pedestrian,Male,82,Major Cities of Australia,Wollongong,No,No,75_or_older,Weekday,Day,1
20181109,NSW,4,2018,Friday,10:00,Single,No,No,No,50,Pedestrian,Male,85,Major Cities of Australia,Ku-ring-gai,No,No,75_or_older,Weekday,Day,1
20181081,NSW,4,2018,Friday,7:00,Single,No,No,No,50,Pedestrian,Male,79,Major Cities of Australia,Georges River,No,No,75_or_older,Weekday,Day,1
20181321,NSW,4,2018,Sunday,19:00,Multiple,No,No,No,100,Driver,Male,70,Inner Regional Australia,Greater Hume,No,No,65_to_74,Weekend,Night,1
20181321,NSW,4,2018,Sunday,19:00,Multiple,No,No,No,100,Passenger,Female,68,Inner Regional Australia,Greater Hume,No,No,65_to_74,Weekend,Night,1
20183130,Qld,4,2018,Monday,17:00,Single,No,No,No,60,Pedestrian,Male,59,Major Cities of Australia,Noosa (S),No,No,40_to_64,Weekday,Day,1
20182140,Vic,4,2018,Thursday,13:00,Single,No,No,No,80,Pedestrian,Female,59,Major Cities of Australia,Greater Dandenong (C),No,No,40_to_64,Weekday,Day,1
20183042,Qld,4,2018,Sunday,19:00,Single,No,No,No,60,Driver,Male,24,Inner Regional Australia,Somerset (R),No,Yes,17_to_25,Weekend,Night,1
20182006,Vic,4,2018,Wednesday,18:00,Single,No,No,No,50,Pedestrian,Female,92,Major Cities of Australia,Brimbank (C),No,No,75_or_older,Weekday,Night,1
20185019,WA,4,2018,Tuesday,18:00,Multiple,No,No,No,70,Motorcycle rider,Male,27,Major Cities of Australia,Melville (C),No,No,26_to_39,Weekday,Night,1
20183047,Qld,4,2018,Saturday,1:00,Single,No,No,No,110,Driver,Male,17,Outer Regional Australia,Goondiwindi (R),No,No,17_to_25,Weekend,Night,1
20181087,NSW,4,2018,Monday,18:00,Multiple,No,No,No,100,Passenger,Male,18,Outer Regional Australia,Narrabri,No,Yes,17_to_25,Weekday,Night,1
20185136,WA,4,2018,Sunday,11:00,Multiple,No,No,No,50,Driver,Male,86,Major Cities of Australia,Kalamunda (C),No,Yes,75_or_older,Weekend,Day,1
20183032,Qld,3,2018,Saturday,0:00,Single,No,No,No,100,Passenger,Male,16,Major Cities of Australia,Logan (C),No,No,0_to_16,Weekend,Night,1
20185069,WA,3,2018,Saturday,4:00,Single,No,No,No,100,Driver,Male,22,Major Cities of Australia,Kwinana (C),No,No,17_to_25,Weekend,Night,1
20185137,WA,3,2018,Sunday,3:00,Single,No,No,No,50,Driver,Male,21,Major Cities of Australia,Vincent (C),No,No,17_to_25,Weekend,Night,1
20183164,Qld,3,2018,Friday,19:00,Single,No,No,No,60,Driver,Female,20,Inner Regional Australia,Fraser Coast (R),No,No,17_to_25,Weekend,Night,1
20183150,Qld,3,2018,Sunday,23:00,Single,No,No,No,100,Driver,Male,19,Inner Regional Australia,Bundaberg (R),No,No,17_to_25,Weekend,Night,1
20183122,Qld,3,2018,Monday,5:00,Multiple,No,No,No,70,Driver,Male,21,Major Cities of Australia,Redland (C),No,No,17_to_25,Weekend,Night,1
20183079,Qld,3,2018,Sunday,3:00,Single,No,No,No,100,Passenger,Male,23,Remote Australia,Western Downs (R),No,No,17_to_25,Weekend,Night,1
20181094,NSW,3,2018,Sunday,1:00,Single,No,No,No,80,Driver,Female,24,Major Cities of Australia,Tweed,No,No,17_to_25,Weekend,Night,1
20187008,NT,3,2018,Saturday,2:00,Single,No,No,No,60,Driver,Female,18,Remote Australia,Alice Springs (T),No,No,17_to_25,Weekend,Night,1
20183170,Qld,3,2018,Saturday,2:00,Single,No,No,No,60,Passenger,Male,19,Remote Australia,Redland (C),No,No,17_to_25,Weekend,Night,1
20181034,NSW,3,2018,Friday,18:00,Multiple,No,No,Yes,50,Driver,Male,87,Inner Regional Australia,Richmond Valley,No,No,75_or_older,Weekend,Night,1
20185060,WA,3,2018,Sunday,22:00,Single,No,No,No,80,Driver,Male,32,Inner Regional Australia,Busselton (C),No,No,26_to_39,Weekend,Night,1
20183163,Qld,3,2018,Sunday,3:00,Multiple,No,No,No,60,Driver,Female,26,Major Cities of Australia,Logan (C),No,No,26_to_39,Weekend,Night,1
20182162,Vic,3,2018,Saturday,5:00,Single,No,No,No,60,Driver,Male,26,Major Cities of Australia,Greater Geelong (C),No,No,26_to_39,Weekend,Night,1
20183220,Qld,3,2018,Sunday,18:00,Single,No,No,No,60,Pedestrian,Male,4,Inner Regional Australia,Western Downs (R),No,No,0_to_16,Weekend,Night,1
20183014,Qld,3,2018,Friday,21:00,Multiple,No,No,No,100,Driver,Male,27,Inner Regional Australia,Rockhampton (R),No,No,26_to_39,Weekend,Night,1
20181098,NSW,3,2018,Saturday,20:00,Single,No,No,No,100,Motorcycle rider,Male,42,Outer Regional Australia,Griffith,No,No,40_to_64,Weekend,Night,1
20185061,WA,3,2018,Friday,18:00,Multiple,Yes,No,No,50,Pedal cyclist,Male,26,Major Cities of Australia,Perth (C),No,No,26_to_39,Weekend,Night,1
